2021-07-04T21:09:44.733192,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:09:50.265021,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:09:55.796813,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:10:01.328567,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:10:06.860372,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:10:12.392145,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:10:17.923855,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:10:23.455737,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:10:28.987508,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:10:34.519216,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:10:45.581868,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:10:51.113494,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:10:56.645196,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:11:02.176836,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:11:07.708540,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:11:13.240121,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:11:18.771766,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:11:24.303556,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:11:29.835369,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:11:35.366994,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:11:40.898564,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:11:46.430207,"Temp=23.0C, Humidity=38.0%"
2021-07-04T21:11:51.961940,"Temp=23.0C, Humidity=38.0%"
2021-07-04T21:11:57.493561,"Temp=23.0C, Humidity=38.0%"
2021-07-04T21:12:03.025318,"Temp=23.0C, Humidity=38.0%"
2021-07-04T21:12:08.557015,"Temp=23.0C, Humidity=38.0%"
2021-07-04T21:12:14.088739,"Temp=23.0C, Humidity=38.0%"
2021-07-04T21:12:19.620498,"Temp=23.0C, Humidity=38.0%"
2021-07-04T21:12:25.152180,"Temp=23.0C, Humidity=38.0%"
2021-07-04T21:12:30.683897,"Temp=23.0C, Humidity=38.0%"
2021-07-04T21:12:36.215733,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:12:41.747475,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:12:47.279205,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:12:52.810882,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:12:58.342662,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:13:09.405414,"Temp=23.0C, Humidity=39.0%"
2021-07-04T21:13:14.937093,"Temp=23.0C, Humidity=39.0%"
